no_test,fakultas,pekerjaan_ayah,pekerjaan_ibu,penghasilan_ayah,penghasilan_ibu,jumlah_tanggungan,total_pendapatan,pendapatan_class,kepemilikan_rumah,kendaraan,sekolah,listrik,penghasilan,pajak_mobil,pajak_motor,ukt
231710100550,4,9,1,3000000,0,2,8,8,1,3,0,3,8,0.0,344000,5
231710061371,4,3,1,3000000,0,6,8,2,2,3,0,2,2,0.0,300000,3
231710030473,4,9,1,1000000,0,4,5,1,2,3,0,2,1,0.0,100000,3
231710050466,4,3,1,2700000,0,2,8,7,3,4,60000,2,7,0.0,250000,6
231710020539,4,12,1,4230300,0,4,8,5,3,1,25000,1,5,0.0,0,6
231210210187,1,9,1,10000000,0,4,8,8,7,3,850000,2,8,2000000.0,150000,6
231910160037,7,5,5,5561000,4670300,5,8,8,5,6,5000000,3,8,2552700.0,190000,7
231210211339,1,13,6,0,2500000,4,8,2,1,1,2000,4,2,0.0,0,1
231220031040,2,3,1,2800000,0,6,8,1,2,1,0,1,1,0.0,0,1
231710010888,2,12,5,3000000,6000000,5,8,8,4,3,500000,2,8,0.0,200000,6
231710010970,2,11,1,6090986,0,2,8,8,4,3,500000,3,8,0.0,150000,6
233210240447,7,11,1,1500000,0,1,8,8,4,1,0,1,8,0.0,0,4
231710030595,2,3,1,2000000,0,7,8,1,1,3,0,3,1,0.0,170000,3
233230040976,7,9,1,3000000,0,4,8,3,1,1,400000,3,3,0.0,0,3
233320281432,7,5,1,4066300,0,5,8,4,5,3,500000,1,4,0.0,300000,4
231330030022,1,1,5,0,11300800,3,8,8,7,6,100000,3,8,1403000.0,250000,7
231710041396,7,1,5,0,4977800,2,8,8,7,4,500000,3,8,0.0,320000,7
231710030821,2,6,1,4000000,0,4,8,5,3,4,120000,3,5,0.0,170000,6
231330180053,7,13,10,0,6000000,3,8,8,5,3,135000,2,8,0.0,210000,5
231710040256,2,14,14,1000000,0,3,5,1,1,3,0,1,1,0.0,400000,2
231710040918,2,11,5,1500000,5036600,3,8,8,4,3,250000,2,8,0.0,200000,6
231710010969,1,5,5,6000000,6000000,1,8,8,7,7,300000,3,8,3000000.0,150000,6
231710050029,2,12,12,2766000,3100000,3,8,8,5,4,500000,2,8,0.0,320000,6
231710060190,2,6,1,2700000,0,2,8,7,4,3,150000,3,7,0.0,300000,6
231430010107,7,9,5,5000000,5000000,2,8,8,1,7,0,4,8,3500000.0,1260000,6
231710020921,1,14,1,12000000,0,5,8,8,8,7,1000000,5,8,2500000.0,0,7
231710070471,2,11,1,5000000,0,1,8,8,5,3,300000,1,8,4500000.0,250000,6
231430090178,7,5,5,4584600,5501600,7,8,8,7,4,200000,2,8,0.0,600000,6
231710080764,2,14,1,3335702,0,3,8,6,1,3,600000,2,6,771425.0,216000,6
231430120019,7,5,5,4416700,4237500,5,8,8,7,3,425000,3,8,0.0,204800,7
231710021423,1,5,5,7000000,7000000,4,8,8,7,6,450000,5,8,2299500.0,432000,7
231710080794,2,9,5,2500000,4745000,3,8,8,7,3,0,2,8,0.0,300000,6
231710041370,1,6,1,15000000,0,6,8,8,7,6,500000,4,8,2500000.0,280000,7
231710080901,2,10,6,3000000,2500000,2,8,8,3,4,0,2,8,0.0,0,6
231710081047,2,14,14,1000000,3245770,3,8,8,3,3,0,2,8,0.0,200000,6
231710081220,2,5,1,3963800,0,4,8,5,4,4,100000,2,5,0.0,450000,6
231710060570,1,6,1,13000000,0,4,8,8,4,3,100000,3,8,0.0,385000,4
231710090004,2,3,14,2500000,0,4,8,2,5,4,0,2,2,0.0,576000,5
231710090194,2,6,14,1150000,0,4,6,1,1,3,0,3,1,0.0,213000,3
231710070895,1,5,5,4583600,5554900,2,8,8,8,8,450000,3,8,3198500.0,263000,6
231710100122,2,5,5,5500000,3300000,4,8,8,7,3,0,2,8,3000000.0,300000,6
231710100895,2,5,1,3500000,0,7,8,2,3,4,0,2,2,0.0,360000,6
231510220360,7,5,5,5357202,4400000,4,8,8,7,6,450000,3,8,5079500.0,337700,7
231710110846,2,6,1,3411000,0,2,8,8,3,3,150000,3,8,0.0,120000,6
231710071176,1,10,5,1000000,5676200,2,8,8,1,7,1400000,3,8,2000000.0,0,6
231710220844,2,9,1,3000000,0,4,8,3,4,3,0,2,3,0.0,210000,4
231710071394,1,5,1,10294100,0,7,8,8,8,8,200000,5,8,3000000.0,0,7
231610070055,7,5,5,4840000,4180000,5,8,8,5,6,0,2,8,2000000.0,230000,6
231710260157,2,3,14,500000,0,5,2,1,1,1,0,1,1,0.0,0,2
231710080892,1,5,1,1537900,4000000,2,8,8,1,7,200000,4,8,2400000.0,0,3
233610080743,2,1,5,0,4267200,2,8,8,1,3,100000,2,8,0.0,0,6
231220121414,2,5,1,5787300,0,5,8,6,3,3,20000,2,6,0.0,0,6
231710010290,7,13,14,0,3000000,4,8,3,1,6,200000,3,3,1000000.0,0,4
231710011064,7,5,1,21494000,0,4,8,8,6,3,330000,3,8,4000000.0,372000,6
231710010470,2,12,5,3645200,3483800,5,8,8,7,4,7400000,2,8,0.0,144500,7
231710010741,2,5,1,12332710,0,2,8,8,7,6,83000,3,8,1200000.0,223000,7
231710011233,2,5,5,4871700,4068000,5,8,8,7,4,0,3,8,2500000.0,587500,6
231710020055,2,12,7,0,6000000,5,8,6,5,6,330000,3,6,1200000.0,120000,6
231710031251,7,13,14,1300000,3939305,5,8,5,3,3,350000,2,5,1200000.0,300000,4
231710020501,2,7,7,1500000,500000,3,8,3,3,3,60000,1,3,0.0,0,3
231710040868,7,9,1,3500000,0,5,8,3,4,3,0,2,3,0.0,145000,3
231710030238,2,13,14,0,2700000,3,8,4,1,3,550000,1,4,0.0,162000,3
231710041022,7,10,1,3000000,0,2,8,8,1,3,200000,2,8,0.0,170000,4
231710030315,2,5,1,6500000,0,5,8,7,3,3,0,2,7,0.0,265,6
231710050337,7,11,1,3250000,0,5,8,2,4,3,150000,3,2,0.0,250000,4
231710031163,2,5,1,3000000,0,2,8,8,1,3,100000,2,8,0.0,147509,6
231710141190,1,14,13,2414000,0,4,8,2,1,3,300000,1,2,0.0,60000,1
231710050757,2,5,14,4000000,0,4,8,5,3,3,0,2,5,0.0,170000,6
231710150238,1,13,12,0,6500000,2,8,8,8,8,445000,3,8,5000000.0,300000,2
231710150244,1,5,1,4049900,0,6,8,3,5,4,450000,3,3,0.0,533250,3
231710151121,1,5,1,5870959,0,4,8,8,1,4,250000,1,8,0.0,294000,4
231710051115,7,6,1,6710000,0,6,8,6,5,3,575000,2,6,1200000.0,200000,4
231710151133,1,13,5,0,8356722,5,8,8,7,6,400000,3,8,1576300.0,0,4
231710051410,7,5,1,5092900,0,7,8,3,7,3,0,3,3,0.0,230000,4
231710061096,7,5,5,4000000,5000000,3,8,8,7,8,0,3,8,35121.0,0,8
231710020927,9,9,1,4500000,0,2,8,8,7,3,120000,3,8,0.0,250000,6
231710070697,7,6,6,10000000,10000000,2,8,8,8,8,500000,4,8,5700000.0,282000,8
231710080033,7,11,1,2500000,0,4,8,2,5,3,0,3,2,0.0,150000,3
231710080182,7,9,1,5000000,0,5,8,5,7,6,0,4,5,2150000.0,0,7
231710060503,2,3,5,2000000,4618900,3,8,8,4,6,100000,2,8,3650000.0,450000,6
231710061053,2,5,5,6312800,3000000,7,8,7,4,3,183638,2,7,0.0,150000,6
231710081202,7,9,5,250000,3000000,4,8,4,3,3,0,2,4,0.0,200000,3
231710070240,2,7,1,2000000,0,2,8,5,4,3,0,2,5,0.0,178000,5
231710090604,7,6,1,7800000,0,3,8,8,1,6,700000,3,8,2700000.0,150000,6
231710071406,2,11,1,1000000,0,3,5,1,1,3,0,2,1,0.0,125000,1
231710100160,7,9,5,5000000,5063922,4,8,8,7,7,450000,4,8,5829500.0,0,8
231710100553,7,13,7,0,1500000,3,8,2,1,1,150000,3,2,0.0,0,2
231710110154,7,12,1,5000000,0,3,8,8,8,8,445000,5,8,3500000.0,180000,7
231710030708,9,9,1,2300000,0,5,8,1,5,3,0,2,1,0.0,134000,3
231710110843,7,5,5,5256700,4349800,2,8,8,8,6,300000,4,8,1214000.0,358000,8
231710121270,7,12,12,0,5000000,4,8,6,8,8,500000,4,6,6000000.0,150000,7
231710130073,7,12,1,16000000,0,4,8,8,7,8,825000,4,8,300000.0,250000,7
231710041384,9,6,1,3555000,0,5,8,3,1,4,0,2,3,0.0,156500,3
231710050675,9,9,9,2000000,1000000,5,8,2,3,4,350000,2,2,0.0,0,6
231710050754,9,5,1,5515100,0,5,8,6,2,3,335000,2,6,0.0,192000,5
231710051236,9,11,5,1500000,4000000,4,8,7,2,3,0,2,7,0.0,150000,5
231710060608,9,9,1,4500000,0,5,8,4,2,3,0,2,4,0.0,200000,6
231710070194,9,7,1,3500000,0,3,8,6,5,3,500000,3,6,0.0,250000,7
231710070533,9,3,1,1700000,0,4,8,1,2,3,0,1,1,0.0,150000,2
231710100555,9,9,1,3000000,0,4,8,3,2,3,0,2,3,0.0,230,4
231710100727,9,9,1,1500000,0,2,8,3,2,3,50000,1,3,0.0,0,4
231710130078,9,5,5,3633100,3200000,6,8,6,1,3,0,1,6,0.0,250000,6
231710150768,9,9,5,3500000,4589000,5,8,8,3,3,300000,2,8,0.0,474000,7
231710180091,9,12,1,5488800,0,3,8,8,5,7,200000,3,8,3026000.0,0,7
231710200744,9,3,1,600000,0,4,2,1,2,3,0,2,1,0.0,180000,2
231710210858,9,11,1,2400000,0,2,8,6,4,3,100000,2,6,0.0,3600000,4
231710220806,9,9,5,5000000,5000000,3,8,8,5,7,1000000,3,8,3500000.0,3500000,8
231710230814,9,1,5,0,5000000,3,8,8,4,3,0,2,8,0.0,223000,6
231810150174,9,3,1,1800000,0,2,8,4,3,4,200000,2,4,0.0,250000,5
233240150135,9,9,1,3500000,0,3,8,6,3,3,500000,3,6,0.0,190000,5
231210030221,9,3,3,2500000,0,3,8,4,1,1,120000,1,4,0.0,0,3
231710041333,1,5,5,4362900,4378100,4,8,8,5,3,300000,3,8,2222000.0,300000,4
231310120237,9,6,1,8050000,0,5,8,8,3,4,0,2,8,0.0,450000,6
231710160008,7,9,9,10000000,12000000,6000000,8,1,1,6,1200000,5,1,4000000.0,200000,5
231710200024,7,9,9,7000000,7000000,2,8,8,1,6,500000,5,8,2800000.0,0,7
231710230220,7,6,6,7000000,3700000,3,8,8,7,8,550000,3,8,4000000.0,0,7
231910160467,7,9,1,3500000,0,2,8,8,5,4,150000,2,8,0.0,500000,6
233210070980,7,13,1,0,1523400,4,8,1,4,3,1000000,4,1,3593000.0,203000,3
233230180289,7,14,1,2000000,0,2,8,5,8,3,0,4,5,0.0,190000,5
233240090005,7,9,1,15000000,0,5,8,8,8,2,0,4,8,0.0,0,8
231710020909,8,11,1,3600000,0,4,8,4,3,3,41000,3,4,0.0,238000,6
231710240043,1,5,5,10000000,10000000,3,8,8,7,6,150000,3,8,2000000.0,0,7
231210161446,7,9,9,2000000,1000000,6,8,2,3,1,315000,1,2,0.0,0,2
231811050062,1,9,1,5000000,0,4,8,6,5,4,60000,4,6,0.0,500000,3
231910130762,1,1,5,0,9000000,4,8,8,1,8,485000,3,7,3900000.0,163500,5
231310180370,7,5,5,7000000,3250000,3,8,8,7,6,0,2,8,1800000.0,250000,7
231910200583,1,6,5,6500000,6059600,2,8,8,7,7,551250,4,8,3245750.0,0,6
231310250528,7,6,1,10000000,0,6,8,8,1,4,350000,2,8,3300000.0,320000,5
231910210547,1,9,1,10000000,0,4,8,8,5,3,770000,3,7,0.0,180000,5
231330210079,7,5,5,8296826,6907273,6,8,8,5,6,140000,3,8,568300.0,161000,7
231920050484,1,5,5,6463200,5526000,5,8,8,4,5,185000,5,8,0.0,900000,6
233110130002,1,7,5,3000000,5726100,2,8,8,7,6,0,2,8,1700000.0,373500,7
233110150740,1,11,5,3000000,4500000,4,8,8,4,3,0,3,8,0.0,234500,3
231331080103,7,14,1,5000000,0,3,8,8,4,3,120000,3,8,0.0,143000,5
233210010249,1,6,1,10000000,0,5,8,8,7,1,0,5,8,700000.0,0,5
231510070258,9,5,1,5559900,0,6,8,4,4,4,50000,3,4,0.0,145000,5
231420100469,7,5,1,5324700,0,6,8,4,5,3,200000,2,4,0.0,245000,4
233210130279,1,6,5,3000000,3000000,2,8,8,1,1,0,2,8,0.0,0,3
231510090300,7,12,1,1500000,0,5,8,1,5,4,0,3,1,0.0,400000,3
231510220106,7,6,5,2500000,3743100,4,8,8,4,3,610000,3,8,1500000.0,495000,6
233210211686,1,9,1,10000000,0,2,8,8,7,6,0,4,8,2200000.0,200000,5
233210220845,1,6,1,17800000,0,4,8,8,8,6,0,4,8,2000000.0,0,7
231710010367,7,5,1,3431334,0,5,8,3,1,4,200000,3,3,0.0,400000,3
233210240246,1,10,1,4500000,0,2,8,8,8,4,0,4,8,0.0,381500,3
231710021036,7,11,1,2000000,0,5,8,1,6,3,85000,2,1,0.0,225000,3
231710030155,7,14,1,7029594,0,4,8,8,4,4,835000,2,8,0.0,365000,5
233230080079,1,6,10,5500000,5000000,1,8,8,8,4,1200000,4,8,0.0,550000,7
231710040652,8,6,10,3349456,10000000,6,8,8,8,3,166000,4,8,1800000.0,300000,8
231710030443,7,9,5,2000000,4809500,5,8,7,7,3,450000,2,7,0.0,228500,6
233230210292,1,9,1,8000000,0,6,8,7,8,6,0,4,7,5000000.0,150000,5
231710031329,7,12,1,2060000,0,5,8,1,7,3,0,2,1,0.0,100000,3
233240270271,1,6,5,3112137,7000000,4,8,8,3,4,290000,2,8,0.0,340000,4
233310150244,1,6,1,28250000,0,5,8,8,7,6,1445000,3,8,2500000.0,300000,7
231710040020,7,6,5,21000000,4000000,5,8,8,4,6,400000,2,8,2269250.0,250000,7
233320150375,1,1,5,0,19000000,4,8,8,8,6,2000000,4,8,2390000.0,0,7
231710041174,7,5,5,7437900,5266500,2,8,8,7,6,450000,3,8,3000000.0,250000,8
231710100026,10,11,6,2000000,3200000,5,8,5,1,3,200000,4,5,0.0,200000,6
233320211582,1,9,1,4500000,0,7,8,2,5,3,208333,3,2,0.0,1200000,3
233420180373,1,5,5,10000000,9000000,5,8,8,7,6,150000,2,8,3850000.0,450000,6
231710050394,7,12,1,4500000,0,5,8,4,4,3,150000,3,4,0.0,250000,4
233550110891,1,9,5,1500000,5145500,4,8,8,7,3,800000,2,8,0.0,224000,6
233550180342,1,9,1,10000000,0,2,8,8,7,6,150000,4,8,2200000.0,206000,7
231710100182,10,14,1,60000000,0,5,8,8,8,8,1900000,5,8,4000000.0,0,8
233550200870,1,14,5,10000000,7000000,4,8,8,5,6,0,2,8,2750000.0,400000,6
233610030499,1,5,1,10000000,0,2,8,8,7,4,0,2,8,0.0,100000,5
231710060093,7,9,1,4000000,0,1,8,8,7,4,1800000,3,8,0.0,200000,7
233720111389,1,5,5,5474000,4119800,5,8,8,7,6,1200000,3,8,2064500.0,135000,8
231710100203,10,6,1,6000000,0,3,8,8,4,3,150000,3,8,0.0,250000,7
235112050034,1,6,1,4600000,0,4,8,6,1,4,0,3,6,0.0,350000,3
231210161299,1,5,5,8000000,8000000,2,8,8,7,6,0,4,8,3000000.0,500000,7
231410050577,1,9,5,2000000,5767960,4,8,8,7,6,0,2,8,1788900.0,327400,6
231710100328,10,3,1,4000000,0,5,8,3,4,3,0,5,3,0.0,344000,6
231710020069,1,14,6,9000826,3928000,3,8,8,6,6,400000,4,8,2800000.0,216500,8
231710100350,10,6,1,7000000,0,4,8,8,7,6,500000,3,8,1900000.0,300000,8
231710031345,1,6,1,5800000,0,3,8,8,5,3,550000,4,8,0.0,242500,7
231710050411,1,13,1,0,3000000,3,8,5,8,7,200000,3,5,2500000.0,0,6
231710060947,1,11,1,4000000,0,3,8,7,7,6,300000,3,7,1800000.0,150000,7
231710080501,2,12,1,3000000,0,3,8,5,3,3,150000,3,5,0.0,180000,4
231710090071,2,3,1,1500000,0,5,8,1,4,3,0,1,1,0.0,189000,2
231710070607,1,5,5,6258618,4503500,7,8,8,7,7,450000,3,8,3860000.0,432000,8
231710090261,2,11,6,1500000,3900000,3,8,8,1,1,0,1,8,0.0,0,2
231710130788,2,5,1,4300000,0,3,8,8,5,3,400000,3,8,0.0,200000,6
231710080649,1,5,12,4518900,1890600,3,8,8,6,3,0,2,8,500000.0,150000,4
231710250061,2,6,6,3500000,5000000,2,8,8,1,4,150000,2,8,0.0,376000,6
231710081143,1,5,1,7250000,0,3,8,8,7,6,0,2,8,1000000.0,100000,8
231710270760,2,13,7,0,2000000,5,8,1,7,3,100000,4,1,0.0,300000,3
231910190140,2,4,1,2000000,0,3,8,3,4,3,0,2,3,0.0,280000,3
233210171774,2,9,1,1000000,0,5,5,1,1,1,1500,2,1,0.0,0,1
231710161184,1,5,5,5906900,3670800,2,8,8,7,6,300000,3,8,2000000.0,220000,8
231710100376,10,6,1,4384000,0,5,8,4,4,3,550000,3,4,0.0,358500,7
233230160253,2,6,6,2000000,2000000,3,8,7,3,4,650000,2,7,0.0,350000,6
231710100417,10,14,1,15354000,0,4,8,8,7,6,450000,4,8,2300000.0,0,8
233620090763,2,3,1,3000000,0,3,8,5,3,3,0,3,5,0.0,300000,4
231210031341,2,7,5,700000,4024400,5,8,4,3,1,70000,2,4,0.0,0,5
231910090636,1,6,5,1675000,4355100,3,8,8,1,3,485000,2,8,0.0,186000,4
231710100540,10,14,6,1000000,2750000,3,8,6,3,3,150000,3,6,0.0,300000,6
231210091178,2,1,5,0,4600000,5,8,4,3,3,0,2,4,0.0,250000,5
231910170366,1,7,5,500000,5701900,3,8,8,5,4,536250,2,8,0.0,800000,6
231710100768,10,5,5,5465965,4729236,2,8,8,5,8,1375000,3,8,0.0,0,8
231920040399,1,10,1,8000000,0,4,8,8,7,6,475000,3,8,1802500.0,207500,7
231310010939,2,9,1,3500000,0,5,8,3,2,3,0,2,3,0.0,180000,4
233210181857,1,6,10,3300000,1300000,2,8,8,7,3,675000,3,8,0.0,300000,6
233230140942,1,5,1,3985300,0,4,8,5,7,6,916000,3,5,2000000.0,200000,6
233620080339,1,14,6,8500000,3000000,5,8,8,7,3,400000,4,8,2500000.0,300000,7
231310060071,2,9,1,4500000,0,4,8,6,6,6,2950000,4,6,1700000.0,150000,8
233720141065,1,1,5,0,8110000,2,8,8,7,6,888000,3,8,2800000.0,0,6
233810040475,1,5,5,4443000,3046000,5,8,8,6,6,120000,2,8,2300000.0,2300000,6
231510110021,2,6,1,4581406,0,4,8,6,6,4,30000,3,6,0.0,340000,5
231510060288,8,6,6,5061327,9489345,5,8,8,7,6,0,3,8,1748300.0,300000,8
231510140058,8,14,1,2068000,0,3,8,3,1,3,300000,5,3,0.0,300000,4
231710010594,2,11,1,700000,0,4,3,1,2,3,85000,1,1,0.0,100000,2
231710010789,2,5,5,5966000,4876200,2,8,8,7,8,150000,3,8,3200000.0,500000,8
231710010861,2,11,11,3300000,1500000,3,8,8,4,3,200000,2,8,2700000.0,360000,6
231710020537,2,14,5,500000,3741800,2,8,8,5,3,500000,2,8,0.0,150000,6
231510150310,8,5,5,2830200,4929400,5,8,8,4,4,0,2,8,0.0,435700,7
231710021045,2,13,5,0,4000000,3,8,7,7,3,110000,2,7,0.0,200000,6
231710060181,7,13,11,0,1000000,6,5,1,1,3,0,1,1,0.0,0,1
231710070646,7,11,13,1000000,0,5,5,1,4,3,0,1,1,0.0,300000,2
231710021087,2,9,7,7000000,1000000,4,8,8,4,4,80000,2,8,3000000.0,500000,6
231710110796,7,9,1,3400000,0,3,8,6,8,1,450000,3,6,0.0,0,5
231710121175,7,12,5,3451800,4020400,3,8,8,7,4,200000,1,8,0.0,128000,5
231710030614,2,9,1,1500000,0,5,8,1,4,3,395000,2,1,1500000.0,300000,6
231710151203,7,9,14,4500000,3711000,5,8,8,7,3,0,4,8,0.0,337500,6
231710170101,7,6,6,11352200,1000000,3,8,8,4,3,0,2,8,1200000.0,300000,5
231710180773,7,6,1,4500000,0,3,8,8,4,3,100000,4,8,0.0,200000,6
231710190049,7,6,5,3100000,4849000,5,8,8,7,3,300000,2,8,723000.0,255500,7
231710190199,7,5,1,5545700,0,4,8,7,1,1,0,1,7,0.0,0,3
231710220031,7,10,1,3000000,0,2,8,8,4,3,400000,2,8,0.0,200000,5
231710230152,7,6,13,10000000,0,3,8,8,1,3,0,3,8,3400000.0,200000,4
231710230752,7,6,6,40738110,4181766,6,8,8,8,5,0,3,8,3072500.0,600000,8
231710250073,7,14,1,2050000,0,4,8,2,1,4,60000,2,2,0.0,200000,2
231810090014,7,5,5,4231200,4761900,5,8,8,5,6,60000,3,8,2000000.0,200000,7
231610170420,8,5,1,3700000,0,7,8,2,7,4,500000,3,2,0.0,200000,6
231710051312,2,14,9,0,3000000,1,8,8,4,3,1600000,2,8,0.0,150000,6
231910190590,7,14,5,1300000,5358700,4,8,8,4,4,150000,1,8,1955000.0,192940,5
231710010700,1,5,5,3000000,3000000,4,8,8,4,3,75000,2,8,0.0,200000,5
231710060423,2,9,5,2000000,4000000,3,8,8,7,4,0,3,8,0.0,300000,6
231710020260,1,11,7,0,3500000,4,8,4,1,4,300000,2,4,0.0,300000,3
231710060984,2,11,14,2500000,0,4,8,2,4,3,200000,3,2,0.0,183500,5
231610200071,8,13,7,0,1500000,4,8,1,3,3,300000,2,1,0.0,176000,3
231710070342,2,5,1,6966000,0,3,8,8,1,4,0,3,8,0.0,600000,6
231710020931,1,6,6,5000000,4000000,4,8,8,7,6,275000,2,8,1401750.0,257000,7
231710070633,2,11,1,600000,0,3,2,1,1,3,0,2,1,0.0,175000,1
231710010437,8,14,14,3851500,3236600,4,8,8,1,3,300000,2,8,0.0,335000,7
231710090865,2,5,1,4237500,0,4,8,5,4,3,450000,3,5,1500000.0,196500,6
231710030739,1,3,1,3500000,0,5,8,3,4,3,0,2,3,2000000.0,540000,3
231710091033,2,1,5,0,3646200,5,8,3,1,3,200000,1,3,0.0,210500,6
231510210066,7,7,1,7000000,0,6,8,6,5,3,0,3,6,0.0,337500,5
231610020237,7,3,1,2700000,0,2,8,7,4,3,230000,2,7,0.0,200000,4
231710100407,2,3,1,500000,0,3,2,1,3,4,800000,1,1,0.0,500000,1
231610070382,7,5,9,4000000,500000,5,8,4,3,6,0,2,4,0.0,0,5
231610080321,7,5,5,4119800,5969500,4,8,8,6,6,300000,3,8,1900000.0,400000,8
231710050456,1,7,14,3500000,0,3,8,6,1,3,150000,3,6,0.0,325500,3
231710010516,8,5,1,5000000,0,5,8,5,5,5,500000,2,5,0.0,200000,6
231610090041,7,9,1,7000000,0,4,8,8,8,3,475000,2,8,1800000.0,307000,7
231610190413,7,12,5,4000000,4000000,4,8,8,5,4,1750000,2,8,0.0,170000,7
231710060519,1,14,7,0,3000000,3,8,5,4,3,300000,2,5,0.0,350000,3
231710120267,2,5,1,5000000,0,4,8,6,4,3,0,2,6,0.0,212000,4
231710010145,7,9,1,4000000,0,5,8,3,7,7,235000,4,3,2600000.0,200000,7
231710010234,7,14,5,3500000,3500000,4,8,8,4,4,0,2,8,0.0,400000,5
231710070277,1,6,1,12000000,0,5,8,8,4,3,700000,3,8,0.0,200000,7
231710010695,7,5,14,5040600,2500000,5,8,8,5,6,0,3,8,2501000.0,326000,8
231710120755,2,9,5,2000000,5400000,4,8,8,7,7,100000,4,8,3000000.0,190000,8
231710160164,2,10,1,4000000,0,5,8,3,1,3,200000,3,3,0.0,200000,5
231710161260,2,9,1,2500000,0,5,8,2,4,4,0,2,2,0.0,300000,5
231710190161,2,11,6,2000000,2000000,3,8,7,7,4,120000,3,7,0.0,604000,7
231710010725,8,6,1,5500000,0,3,8,8,3,4,450000,3,8,0.0,400000,7
231710190818,2,9,1,6000000,0,4,8,8,4,3,150000,1,8,0.0,130000,5
231710010773,7,6,5,4300000,0,3,8,8,7,8,450000,3,8,2000000.0,350000,7
231710200030,2,1,7,0,1300000,2,7,2,2,3,285000,2,2,0.0,230000,3
231710200121,2,14,5,2223000,3825900,3,8,8,1,1,275000,4,8,0.0,0,6
231710010882,7,11,1,24906596,0,5,8,8,1,6,500000,1,8,2200000.0,293000,7
231710011033,7,5,5,5103800,5103800,1,8,8,7,4,0,3,8,1800000.0,400000,8
231710210852,2,3,14,2500000,500000,2,8,8,1,3,275000,3,8,0.0,300000,4
231710011053,7,9,1,3500000,0,3,8,6,3,4,150000,3,6,0.0,220000,5
231710240156,2,7,14,2000000,0,4,8,2,2,3,150000,1,2,0.0,125000,2
231710011142,7,6,5,8000000,4000000,2,8,8,6,4,0,3,8,0.0,653000,7
231710011192,7,11,1,5000000,0,5,8,5,8,6,450000,3,5,400000.0,0,6
231710010906,8,10,1,7000000,0,3,8,8,8,8,1375000,5,8,5000000.0,500000,8
231710240857,2,3,1,2500000,0,3,8,4,3,4,0,2,4,0.0,180000,5
231710250046,2,9,1,7000000,0,3,8,8,7,6,500000,1,8,1500000.0,300000,7
231710011229,7,5,5,6441500,3817600,2,8,8,5,6,150000,4,8,2300000.0,250000,7
231710260800,2,11,1,3500000,0,4,8,4,5,3,450000,3,4,0.0,175000,6
231710021248,7,9,1,5000000,0,4,8,6,5,3,275000,3,6,0.0,100000,6
231710030013,7,5,5,4759000,4970700,4,8,8,5,6,250000,2,8,2002000.0,90000,7
231810080163,2,13,5,0,5189900,2,8,8,4,4,70000,2,8,674000.0,727500,6
233210131358,8,5,1,45000000,0,3,8,8,8,8,2000000,5,8,12000000.0,500000,8
233111270638,2,1,6,0,5009598,4,8,7,7,6,0,3,7,1300000.0,241500,7
233410170507,2,5,1,5000000,0,3,8,8,4,4,1000000,3,8,0.0,500000,7
231210040200,2,9,3,1500000,500000,2,8,5,1,3,0,2,5,0.0,150000,3
231710030423,7,5,9,5000000,1500000,4,8,8,4,8,60000,2,8,5000000.0,150000,6
231210081474,2,3,5,1000000,4496600,7,8,3,2,3,35000,2,3,0.0,175000,4
231210081565,2,3,9,2500000,1500000,3,8,7,3,3,75000,1,7,0.0,100000,4
231210191174,2,9,5,3236600,4434400,4,8,8,4,4,15000,2,8,0.0,518250,6
231710040934,7,7,1,2000000,0,3,8,3,3,3,100000,3,3,0.0,168500,3
231210201235,2,10,1,9610266,0,2,8,8,8,7,150000,4,8,4200000.0,350750,8
231710041317,7,6,1,7500000,0,4,8,8,1,1,995000,3,8,0.0,0,4
231810080252,8,11,1,3350000,0,6,8,2,2,3,0,2,2,0.0,244000,3
231710050408,7,5,13,4700300,0,7,8,3,1,3,100000,2,3,0.0,200000,2
231210241013,2,3,1,3000000,0,5,8,2,2,3,310000,1,2,0.0,72000,3
231710060317,7,6,1,10000000,0,5,8,8,5,7,900000,3,8,3000000.0,0,7
231420140482,2,5,1,4603900,0,4,8,6,1,3,412000,2,6,3847400.0,250000,5
231710060850,7,1,6,0,5190000,3,8,8,7,3,995000,4,8,0.0,225000,7
231710081091,1,11,1,4000000,0,3,8,7,3,3,0,2,7,0.0,275000,5
231710010411,2,3,14,5000000,0,3,8,8,5,4,950000,2,8,0.0,205000,7
231710110064,1,9,1,3000000,0,2,8,8,3,3,150000,1,8,0.0,200000,4
231710060976,7,5,5,5174800,3842300,2,8,8,4,3,100000,2,8,0.0,180000,6
231710010688,2,6,1,4100000,0,4,8,5,2,3,0,2,5,0.0,250000,5
231710140140,1,5,1,1889802,0,2,8,4,3,3,0,2,4,0.0,200000,2
231710070129,7,12,12,2900000,4688900,1,8,8,7,4,0,2,8,0.0,520000,6
231710190119,1,3,5,1800000,4163900,5,8,6,2,3,0,2,6,0.0,292225,4
231710070933,7,6,1,3500000,0,5,8,3,6,3,200000,3,3,0.0,260000,3
231710190858,1,5,1,6294500,0,4,8,8,3,3,0,2,8,0.0,227000,4
231710081273,7,13,3,0,1300000,2,7,2,2,4,0,2,2,0.0,300000,2
231710210745,1,9,14,3000000,3000000,4,8,8,3,3,350000,2,8,0.0,150000,6
